id,timestamp,numberOfInstances,instanceName,vcpu,cpuUsage,memory,memoryUsage,networkPerformance,storageType,storageSize,costPerHour,target
1727,10-05-2023 06:33,6,c5d.2xlarge,8,42.111655,32,17.332385,Up to 10 Gigabit,EBS only,177.24,53.2824,0
1728,04-08-2023 00:51,6,t3.xlarge,4,16.441972,16,30.558017,Up to 5 Gigabit,EBS only,201.58,53.8622,0
1729,09-12-2023 21:39,6,r5d.xlarge,4,25.98746,32,98.111086,Up to 10 Gigabit,EBS only,136.94,39.8164,1
1730,05-08-2023 06:49,7,r5d.xlarge,4,94.092054,32,80.983709,Up to 10 Gigabit,EBS only,94.45,29.471,1
1731,22-07-2023 10:45,5,c5d.2xlarge,8,10.558315,32,76.3692,Up to 10 Gigabit,EBS only,76.98,26.0148,1
1732,17-08-2023 11:06,5,r5d.2xlarge,8,12.685875,64,2.335097,Up to 10 Gigabit,EBS only,115.29,36.9954,0
1733,24-04-2023 10:22,3,t3.medium,2,39.67698,4,77.225124,Up to 5 Gigabit,EBS only,15.6,4.2375,1
1734,23-09-2023 22:39,6,r5d.2xlarge,8,98.158843,64,85.095892,Up to 10 Gigabit,EBS only,227.83,67.6598,1
1735,09-08-2023 06:53,7,t3.xlarge,4,34.00696,16,76.708173,Up to 5 Gigabit,EBS only,249.03,66.4411,1
1736,11-03-2023 10:56,10,c5d.xlarge,4,4.976321,16,47.156457,Up to 10 Gigabit,EBS only,206.26,58.2176,0
1737,01-05-2023 06:31,3,t3.xlarge,4,60.64124,16,17.662471,Up to 5 Gigabit,EBS only,126.83,33.7015,1
1738,13-09-2023 17:10,2,c5d.4xlarge,16,51.068333,128,65.251584,Up to 10 Gigabit,EBS only,100.66,31.6796,1
1739,15-05-2023 16:27,7,c5d.2xlarge,8,7.446999,32,44.730344,Up to 10 Gigabit,EBS only,196.33,59.4458,0
1740,09-10-2023 08:41,2,t3.xlarge,4,81.420998,16,20.410837,Up to 5 Gigabit,EBS only,35.99,9.8412,1
1741,21-03-2023 15:20,5,t3.xlarge,4,65.677279,16,23.793026,Up to 5 Gigabit,EBS only,226.24,60.0319,1
1742,04-11-2023 11:35,7,r5d.2xlarge,8,15.882039,64,30.106904,Up to 10 Gigabit,EBS only,53.9,23.842,0
1743,30-11-2023 22:02,3,c5d.4xlarge,16,52.282288,128,79.750364,Up to 10 Gigabit,EBS only,100.59,34.4154,1
1744,02-07-2023 08:57,9,r5d.xlarge,4,13.782049,32,7.571115,Up to 10 Gigabit,EBS only,95.73,31.2078,0
1745,14-02-2023 13:25,9,r5d.2xlarge,8,75.549717,64,6.980614,Up to 10 Gigabit,EBS only,36.25,22.061,1
1746,24-08-2023 08:52,7,c5d.2xlarge,8,80.566448,32,69.286578,Up to 10 Gigabit,EBS only,210.82,63.2132,1
1747,08-11-2023 20:27,1,m5.2xlarge,8,27.125852,32,57.858462,Up to 10 Gigabit,EBS only,252.69,66.2444,1
1748,31-07-2023 01:38,5,c5d.4xlarge,16,91.381802,128,63.995859,Up to 10 Gigabit,EBS only,116.21,43.9846,1
1749,03-04-2023 09:47,3,t3.xlarge,4,58.479384,16,79.690814,Up to 5 Gigabit,EBS only,137.61,36.5043,1
1750,24-02-2023 20:17,2,t3.xlarge,4,19.064246,16,17.442077,Up to 5 Gigabit,EBS only,190.4,49.9878,0
1751,02-03-2023 03:29,7,c5d.xlarge,4,66.636036,16,32.215379,Up to 10 Gigabit,EBS only,30.62,11.1742,1
1752,08-08-2023 16:08,10,c5d.xlarge,4,90.932781,16,80.022008,Up to 10 Gigabit,EBS only,203.75,57.565,1
1753,11-06-2023 09:51,8,t3.xlarge,4,59.730214,16,49.62088,Up to 5 Gigabit,EBS only,32.58,10.406,1
1754,28-12-2023 06:33,3,c5d.2xlarge,8,92.268679,32,84.742294,Up to 10 Gigabit,EBS only,16.55,7.903,1
1755,13-11-2023 21:41,5,t3.xlarge,4,85.119231,16,26.386855,Up to 5 Gigabit,EBS only,67.14,18.6659,1
1756,10-09-2023 09:55,4,t3.medium,2,56.305241,4,84.666775,Up to 5 Gigabit,EBS only,85.16,22.3836,1
1757,07-03-2023 00:35,4,t3.xlarge,4,31.943583,16,45.272007,Up to 5 Gigabit,EBS only,256.35,67.6186,0
1758,29-09-2023 16:51,4,r5d.xlarge,4,89.936026,32,20.13836,Up to 10 Gigabit,EBS only,188.94,51.9324,1
1759,22-11-2023 18:21,7,c5d.4xlarge,16,6.857765,128,87.481026,Up to 10 Gigabit,EBS only,201.83,71.7538,1
1760,09-04-2023 14:11,7,m5.2xlarge,8,68.224999,32,40.070171,Up to 10 Gigabit,EBS only,27.83,11.0508,1
1761,22-06-2023 06:05,2,c5d.xlarge,4,1.061317,16,67.278423,Up to 10 Gigabit,EBS only,71.59,19.5314,1
1762,14-12-2023 22:24,2,c5d.4xlarge,16,40.444872,128,25.823857,Up to 10 Gigabit,EBS only,30.24,13.3704,0
1763,28-05-2023 19:22,1,c5d.4xlarge,16,50.561024,128,18.782892,Up to 10 Gigabit,EBS only,235.7,64.036,1
1764,22-11-2023 06:48,6,c5d.xlarge,4,20.632851,16,36.003965,Up to 10 Gigabit,EBS only,78.72,23.2212,0
1765,10-12-2023 10:58,2,t3.xlarge,4,81.003355,16,10.506505,Up to 5 Gigabit,EBS only,91.85,24.3648,1
1766,30-08-2023 11:09,8,c5d.xlarge,4,8.289447,16,62.033077,Up to 10 Gigabit,EBS only,46.38,15.7308,1
1767,29-11-2023 12:21,7,t3.medium,2,13.158873,4,45.915356,Up to 5 Gigabit,EBS only,155.26,40.7911,0
1768,06-09-2023 19:13,9,m5.2xlarge,8,71.879209,32,97.143651,Up to 10 Gigabit,EBS only,73.78,24.0878,1
1769,19-08-2023 15:22,10,t3.medium,2,91.708188,4,27.470573,Up to 5 Gigabit,EBS only,25.87,7.3312,1
1770,30-08-2023 09:51,2,t3.xlarge,4,23.674588,16,85.298355,Up to 5 Gigabit,EBS only,100.36,26.5774,1
1771,29-09-2023 00:26,2,m5.2xlarge,8,22.092257,32,83.844766,Up to 10 Gigabit,EBS only,16.91,5.4866,1
1772,25-05-2023 09:54,10,t3.medium,2,82.747547,4,35.834869,Up to 5 Gigabit,EBS only,73.27,19.6552,1
1773,10-12-2023 21:16,6,c5d.2xlarge,8,43.41746,32,28.606801,Up to 10 Gigabit,EBS only,15.66,11.2716,0
1774,30-03-2023 00:52,10,c5d.4xlarge,16,30.230168,128,79.40508,Up to 10 Gigabit,EBS only,102.22,54.1172,1
1775,26-04-2023 13:05,2,c5d.4xlarge,16,89.263735,128,17.548159,Up to 10 Gigabit,EBS only,14.17,9.1922,1
1776,19-11-2023 16:07,6,t3.medium,2,54.011445,4,25.030352,Up to 5 Gigabit,EBS only,165.08,43.2838,1
1777,16-12-2023 01:50,6,c5d.xlarge,4,23.961092,16,7.714308,Up to 10 Gigabit,EBS only,33.03,11.3418,0
1778,26-02-2023 05:49,10,c5d.xlarge,4,15.403702,16,40.158219,Up to 10 Gigabit,EBS only,77.48,24.7348,0
1779,05-09-2023 13:14,7,c5d.4xlarge,16,2.115567,128,50.976814,Up to 10 Gigabit,EBS only,129.94,53.0624,1
1780,26-10-2023 15:31,3,m5.2xlarge,8,93.354635,32,85.257881,Up to 10 Gigabit,EBS only,41.96,12.5446,1
1781,05-06-2023 14:46,4,m5.2xlarge,8,51.225264,32,79.470632,Up to 10 Gigabit,EBS only,25.53,8.8178,1
1782,01-10-2023 13:58,9,c5d.2xlarge,8,59.083565,32,78.35894,Up to 10 Gigabit,EBS only,147.1,49.046,1
1783,14-10-2023 05:42,1,m5.2xlarge,8,5.979192,32,45.586051,Up to 10 Gigabit,EBS only,196.9,51.739,0
1784,03-05-2023 20:28,2,m5.2xlarge,8,21.964228,32,60.829018,Up to 10 Gigabit,EBS only,239.97,63.4822,1
1785,29-09-2023 06:12,3,r5d.2xlarge,8,68.203784,64,54.902084,Up to 10 Gigabit,EBS only,208.58,58.4428,1
1786,27-02-2023 15:09,3,r5d.2xlarge,8,50.5792,64,2.953982,Up to 10 Gigabit,EBS only,189.16,53.3936,1
1787,23-12-2023 06:54,7,c5d.2xlarge,8,81.800244,32,56.427866,Up to 10 Gigabit,EBS only,244.38,71.9388,1
1788,08-05-2023 11:02,1,c5d.xlarge,4,12.158349,16,37.55243,Up to 10 Gigabit,EBS only,226.87,59.4452,0
1789,07-04-2023 10:43,6,t3.medium,2,36.64749,4,91.074288,Up to 5 Gigabit,EBS only,50.38,13.4618,1
1790,25-11-2023 21:04,9,t3.xlarge,4,33.517781,16,83.759048,Up to 5 Gigabit,EBS only,86.08,24.5579,1
1791,08-07-2023 19:57,9,r5d.xlarge,4,43.022959,32,83.354806,Up to 10 Gigabit,EBS only,113.17,35.7422,1
1792,10-02-2023 05:47,5,m5.2xlarge,8,9.45152,32,43.713685,Up to 10 Gigabit,EBS only,241.28,65.4578,0
1793,24-01-2023 20:41,4,m5.2xlarge,8,76.147914,32,65.656895,Up to 10 Gigabit,EBS only,183.08,49.7808,1
1794,12-05-2023 13:40,8,m5.2xlarge,8,67.233876,32,5.398031,Up to 10 Gigabit,EBS only,239.33,66.5858,1
1795,27-02-2023 16:18,9,c5d.2xlarge,8,79.892577,32,82.537878,Up to 10 Gigabit,EBS only,135.14,45.9364,1
1796,03-10-2023 11:15,4,c5d.2xlarge,8,90.158865,32,44.107754,Up to 10 Gigabit,EBS only,26.37,11.6562,1
1797,08-04-2023 13:07,5,r5d.2xlarge,8,54.347052,64,63.581299,Up to 10 Gigabit,EBS only,79.01,27.5626,1
1798,01-08-2023 03:32,7,t3.medium,2,10.006069,4,10.396146,Up to 5 Gigabit,EBS only,54.93,14.7053,0
1799,08-06-2023 02:06,1,c5d.xlarge,4,71.372538,16,25.282175,Up to 10 Gigabit,EBS only,53.61,14.3976,1
1800,23-11-2023 05:38,5,c5d.4xlarge,16,48.808187,128,61.733756,Up to 10 Gigabit,EBS only,21.33,19.3158,1
1801,21-10-2023 20:42,9,r5d.2xlarge,8,46.751132,64,76.416128,Up to 10 Gigabit,EBS only,68.3,30.394,1
1802,30-07-2023 11:12,10,t3.medium,2,6.029655,4,49.613945,Up to 5 Gigabit,EBS only,66.72,17.9522,0
1803,20-11-2023 09:24,1,m5.2xlarge,8,31.216892,32,18.914682,Up to 10 Gigabit,EBS only,158.36,41.7186,0
1804,10-09-2023 23:23,9,r5d.xlarge,4,92.021371,32,23.815107,Up to 10 Gigabit,EBS only,241.95,69.225,1
1805,20-10-2023 03:00,6,c5d.4xlarge,16,28.480648,128,67.988639,Up to 10 Gigabit,EBS only,185.1,64.65,1
1806,24-08-2023 14:50,4,t3.medium,2,34.521867,4,62.868712,Up to 5 Gigabit,EBS only,197,51.462,1
1807,14-02-2023 02:57,4,m5.2xlarge,8,62.075169,32,86.295987,Up to 10 Gigabit,EBS only,70.87,20.6062,1
1808,12-02-2023 11:58,10,c5d.xlarge,4,10.510162,16,99.610223,Up to 10 Gigabit,EBS only,33.2,13.222,1
1809,19-10-2023 12:24,2,r5d.2xlarge,8,74.241023,64,93.173675,Up to 10 Gigabit,EBS only,187.33,51.5138,1
1810,12-07-2023 02:03,7,c5d.2xlarge,8,90.387238,32,64.164379,Up to 10 Gigabit,EBS only,238.7,70.462,1
1811,31-03-2023 04:07,9,t3.xlarge,4,57.680364,16,1.409327,Up to 5 Gigabit,EBS only,108.74,30.4495,1
1812,19-01-2023 02:18,8,c5d.2xlarge,8,33.040502,32,82.747563,Up to 10 Gigabit,EBS only,17.79,14.2254,1
1813,17-06-2023 09:20,1,r5d.xlarge,4,24.948409,32,36.862503,Up to 10 Gigabit,EBS only,109.25,29.107,0
1814,25-08-2023 21:43,7,t3.medium,2,80.478611,4,18.803691,Up to 5 Gigabit,EBS only,147.45,38.7605,1
1815,30-06-2023 14:03,2,t3.xlarge,4,98.202132,16,77.257023,Up to 5 Gigabit,EBS only,104.4,27.6278,1
1816,01-06-2023 12:48,10,t3.xlarge,4,75.848782,16,9.452302,Up to 5 Gigabit,EBS only,61.22,18.3362,1
1817,07-12-2023 09:53,2,t3.medium,2,48.453142,4,35.96085,Up to 5 Gigabit,EBS only,244.19,63.6104,0
1818,15-07-2023 01:24,5,c5d.4xlarge,16,26.078993,128,12.025742,Up to 10 Gigabit,EBS only,63.35,30.241,0
1819,01-08-2023 15:14,9,c5d.2xlarge,8,96.728572,32,51.99601,Up to 10 Gigabit,EBS only,79.2,31.392,1
1820,30-04-2023 05:12,8,t3.medium,2,19.657128,4,54.070838,Up to 5 Gigabit,EBS only,95.66,25.3556,1
1821,12-05-2023 00:34,10,t3.medium,2,55.714097,4,27.131964,Up to 5 Gigabit,EBS only,175.33,46.1908,1
1822,17-08-2023 14:37,2,r5d.2xlarge,8,93.50316,64,56.731011,Up to 10 Gigabit,EBS only,78.89,23.3194,1
1823,30-05-2023 10:32,2,r5d.2xlarge,8,31.805447,64,61.402874,Up to 10 Gigabit,EBS only,250.17,67.8522,1
1824,10-08-2023 05:01,5,r5d.xlarge,4,23.294242,32,85.265563,Up to 10 Gigabit,EBS only,232.95,64.077,1
1825,15-08-2023 05:28,5,r5d.xlarge,4,33.783171,32,48.550105,Up to 10 Gigabit,EBS only,99.4,29.354,0
1826,30-10-2023 12:02,3,c5d.2xlarge,8,74.891902,32,76.581137,Up to 10 Gigabit,EBS only,258.56,70.8256,1
1827,21-05-2023 01:03,2,c5d.2xlarge,8,39.525338,32,29.723938,Up to 10 Gigabit,EBS only,188.91,51.5166,0
1828,13-12-2023 16:24,8,r5d.2xlarge,8,88.491852,64,86.242557,Up to 10 Gigabit,EBS only,244.17,74.7162,1
1829,15-07-2023 03:21,7,r5d.xlarge,4,42.661121,32,15.656549,Up to 10 Gigabit,EBS only,81.53,26.1118,0
1830,09-11-2023 04:40,8,m5.2xlarge,8,14.982197,32,74.539817,Up to 10 Gigabit,EBS only,228.8,63.848,1
1831,06-09-2023 19:24,7,m5.2xlarge,8,67.541588,32,28.752516,Up to 10 Gigabit,EBS only,140.22,40.2722,1
1832,21-09-2023 01:23,10,m5.2xlarge,8,49.52648,32,76.158872,Up to 10 Gigabit,EBS only,196.44,56.5244,1
1833,30-10-2023 03:26,5,t3.xlarge,4,43.389256,16,8.653389,Up to 5 Gigabit,EBS only,234.15,62.0885,0
1834,05-10-2023 03:17,6,t3.xlarge,4,46.076811,16,48.256341,Up to 5 Gigabit,EBS only,175.52,47.0866,0
1835,26-03-2023 17:08,3,m5.2xlarge,8,40.95699,32,46.423878,Up to 10 Gigabit,EBS only,206.03,55.2028,0
1836,26-02-2023 15:19,10,r5d.xlarge,4,28.160274,32,93.795761,Up to 10 Gigabit,EBS only,145.68,44.8968,1
1837,14-05-2023 11:42,8,c5d.2xlarge,8,42.002245,32,8.37019,Up to 10 Gigabit,EBS only,113.63,39.1438,0
1838,17-03-2023 23:22,1,t3.xlarge,4,83.963279,16,56.729873,Up to 5 Gigabit,EBS only,192.85,50.3829,1
1839,25-06-2023 11:35,5,r5d.xlarge,4,34.872907,32,10.709011,Up to 10 Gigabit,EBS only,158.85,44.811,0
1840,04-08-2023 22:51,2,c5d.2xlarge,8,76.152026,32,38.833415,Up to 10 Gigabit,EBS only,134.47,37.3622,1
1841,15-06-2023 20:39,6,t3.medium,2,36.74447,4,37.785723,Up to 5 Gigabit,EBS only,11.85,3.444,0
1842,11-11-2023 17:44,9,r5d.xlarge,4,23.726909,32,55.486022,Up to 10 Gigabit,EBS only,239.05,68.471,1
1843,10-10-2023 20:13,6,c5d.4xlarge,16,95.487615,128,65.059949,Up to 10 Gigabit,EBS only,181.01,63.5866,1
1844,30-07-2023 10:32,1,t3.medium,2,90.484034,4,43.060538,Up to 5 Gigabit,EBS only,122.23,31.8403,1
1845,28-03-2023 11:45,2,c5d.4xlarge,16,58.904674,128,76.584616,Up to 10 Gigabit,EBS only,14.75,9.343,1
1846,12-04-2023 20:00,3,c5d.xlarge,4,14.464542,16,9.116118,Up to 10 Gigabit,EBS only,145.38,39.1758,0
1847,20-12-2023 01:19,2,r5d.xlarge,4,59.156856,32,23.542212,Up to 10 Gigabit,EBS only,231.02,61.4692,1
1848,28-11-2023 22:06,9,t3.xlarge,4,81.126389,16,71.660172,Up to 5 Gigabit,EBS only,100.87,28.4033,1
1849,20-02-2023 06:19,5,t3.xlarge,4,95.250967,16,22.422034,Up to 5 Gigabit,EBS only,127.81,34.4401,1
1850,20-05-2023 19:58,1,m5.2xlarge,8,45.379372,32,90.076515,Up to 10 Gigabit,EBS only,51.01,13.8076,1
1851,29-06-2023 06:49,2,r5d.2xlarge,8,63.141255,64,98.995428,Up to 10 Gigabit,EBS only,66.08,19.9888,1
1852,06-07-2023 13:35,9,m5.2xlarge,8,67.044472,32,85.186274,Up to 10 Gigabit,EBS only,9.49,7.3724,1
1853,12-02-2023 02:19,2,c5d.xlarge,4,96.955419,16,64.357153,Up to 10 Gigabit,EBS only,27.91,8.1746,1
1854,18-03-2023 16:11,2,m5.2xlarge,8,3.426468,32,32.306693,Up to 10 Gigabit,EBS only,14.05,4.743,0
1855,26-10-2023 12:04,7,t3.medium,2,86.097797,4,89.987368,Up to 5 Gigabit,EBS only,150.15,39.4625,1
1856,17-01-2023 08:37,4,r5d.xlarge,4,29.82994,32,66.240999,Up to 10 Gigabit,EBS only,59.96,18.3976,1
1857,12-12-2023 19:26,10,c5d.2xlarge,8,10.59523,32,92.281302,Up to 10 Gigabit,EBS only,252.89,77.7514,1
1858,27-02-2023 08:19,7,c5d.2xlarge,8,78.388733,32,92.293382,Up to 10 Gigabit,EBS only,197.4,59.724,1
1859,10-09-2023 13:58,10,c5d.4xlarge,16,96.573566,128,64.727885,Up to 10 Gigabit,EBS only,139.48,63.8048,1
1860,09-06-2023 09:54,3,r5d.xlarge,4,40.304856,32,74.230179,Up to 10 Gigabit,EBS only,216.41,58.3726,1
1861,20-05-2023 17:01,5,t3.medium,2,11.882399,4,10.141431,Up to 5 Gigabit,EBS only,131.74,34.5549,0
1862,06-12-2023 01:56,1,r5d.xlarge,4,4.124703,32,37.495824,Up to 10 Gigabit,EBS only,42.89,11.8534,0
1863,04-04-2023 00:15,10,r5d.xlarge,4,1.614189,32,70.935078,Up to 10 Gigabit,EBS only,77.07,27.0582,1
1864,16-09-2023 01:51,9,t3.medium,2,54.448093,4,11.080864,Up to 5 Gigabit,EBS only,126.79,33.5099,1
1865,07-09-2023 23:22,9,r5d.2xlarge,8,15.917341,64,68.6714,Up to 10 Gigabit,EBS only,252.74,78.3484,1
1866,27-09-2023 05:10,10,c5d.4xlarge,16,89.824772,128,33.707382,Up to 10 Gigabit,EBS only,55.14,41.8764,1
1867,02-04-2023 22:08,2,t3.xlarge,4,25.264301,16,4.029811,Up to 5 Gigabit,EBS only,181.1,47.5698,0
1868,20-08-2023 19:21,6,c5d.xlarge,4,30.353305,16,66.156829,Up to 10 Gigabit,EBS only,170.32,47.0372,1
1869,17-08-2023 16:26,6,c5d.2xlarge,8,20.243045,32,29.936878,Up to 10 Gigabit,EBS only,42.6,18.276,0
1870,12-01-2023 13:57,6,c5d.4xlarge,16,53.509719,128,53.227874,Up to 10 Gigabit,EBS only,195,67.224,1
1871,07-02-2023 03:15,6,r5d.xlarge,4,93.081902,32,84.166429,Up to 10 Gigabit,EBS only,104.64,31.4184,1
1872,07-09-2023 09:12,9,c5d.4xlarge,16,12.858581,128,17.185969,Up to 10 Gigabit,EBS only,213.54,80.3064,0
1873,18-07-2023 04:21,2,c5d.xlarge,4,63.508702,16,40.537525,Up to 10 Gigabit,EBS only,140.01,37.3206,1
1874,18-10-2023 01:45,2,m5.2xlarge,8,78.997788,32,60.228523,Up to 10 Gigabit,EBS only,43.6,12.426,1
1875,19-05-2023 01:09,3,c5d.4xlarge,16,70.242586,128,60.100867,Up to 10 Gigabit,EBS only,69.85,26.423,1
1876,25-11-2023 22:13,3,r5d.xlarge,4,98.233427,32,57.004356,Up to 10 Gigabit,EBS only,114.26,31.8136,1
1877,14-09-2023 21:27,8,t3.medium,2,25.081262,4,16.404163,Up to 5 Gigabit,EBS only,140.82,37.0972,0
1878,30-10-2023 00:38,2,r5d.2xlarge,8,47.669535,64,83.432116,Up to 10 Gigabit,EBS only,92.79,26.9334,1
1879,11-03-2023 02:33,10,c5d.xlarge,4,26.008701,16,39.788299,Up to 10 Gigabit,EBS only,36,13.95,0
1880,14-08-2023 00:59,9,t3.medium,2,81.08585,4,49.477133,Up to 5 Gigabit,EBS only,251.05,65.8175,1
1881,02-10-2023 08:03,6,t3.medium,2,47.723241,4,51.163149,Up to 5 Gigabit,EBS only,111.69,29.4024,1
1882,06-12-2023 10:25,10,c5d.xlarge,4,32.154281,16,85.032612,Up to 10 Gigabit,EBS only,203.86,57.5936,1
1883,01-02-2023 03:56,7,c5d.4xlarge,16,26.750134,128,90.973082,Up to 10 Gigabit,EBS only,147.41,57.6046,1
1884,25-05-2023 16:34,6,t3.xlarge,4,88.368307,16,20.218768,Up to 5 Gigabit,EBS only,43.13,12.6652,1
1885,24-06-2023 16:35,9,m5.2xlarge,8,24.778355,32,87.545587,Up to 10 Gigabit,EBS only,77.5,25.055,1
1886,26-06-2023 15:16,9,t3.xlarge,4,30.621238,16,49.155948,Up to 5 Gigabit,EBS only,77.94,22.4415,0
1887,07-04-2023 13:08,8,c5d.2xlarge,8,15.868703,32,4.080965,Up to 10 Gigabit,EBS only,211.91,64.6966,0
1888,12-10-2023 13:41,8,t3.medium,2,44.134613,4,24.132628,Up to 5 Gigabit,EBS only,12.36,3.6976,0
1889,03-02-2023 21:26,4,r5d.2xlarge,8,10.865109,64,10.850572,Up to 10 Gigabit,EBS only,56.14,20.2124,0
1890,11-04-2023 05:03,7,c5d.4xlarge,16,50.111474,128,21.770465,Up to 10 Gigabit,EBS only,191.76,69.1356,1
1891,06-12-2023 16:35,3,t3.medium,2,17.64009,4,56.083806,Up to 5 Gigabit,EBS only,36.56,9.6871,1
1892,04-11-2023 12:23,2,c5d.4xlarge,16,32.575027,128,21.335836,Up to 10 Gigabit,EBS only,114.29,35.2234,0
1893,04-11-2023 06:52,4,r5d.2xlarge,8,65.02763,64,46.104744,Up to 10 Gigabit,EBS only,97.54,30.9764,1
1894,10-04-2023 16:58,2,m5.2xlarge,8,23.278843,32,84.421914,Up to 10 Gigabit,EBS only,201.88,53.5788,1
1895,02-01-2023 22:18,5,c5d.4xlarge,16,16.279819,128,11.522549,Up to 10 Gigabit,EBS only,25.57,20.4182,0
1896,12-04-2023 05:27,5,c5d.4xlarge,16,48.888731,128,8.252396,Up to 10 Gigabit,EBS only,132.45,48.207,0
1897,10-05-2023 17:42,5,c5d.2xlarge,8,82.154538,32,28.049889,Up to 10 Gigabit,EBS only,210.54,60.7404,1
1898,16-03-2023 10:55,2,t3.xlarge,4,94.700623,16,50.595638,Up to 5 Gigabit,EBS only,19.68,5.6006,1
1899,18-07-2023 05:11,7,c5d.2xlarge,8,20.736988,32,49.161096,Up to 10 Gigabit,EBS only,128.39,41.7814,0
1900,01-09-2023 10:52,8,c5d.xlarge,4,47.853525,16,45.450369,Up to 10 Gigabit,EBS only,68.01,21.3546,0
1901,14-11-2023 10:55,10,c5d.4xlarge,16,38.660912,128,28.051179,Up to 10 Gigabit,EBS only,66.87,44.9262,0
1902,02-02-2023 13:28,9,t3.xlarge,4,35.402601,16,34.846473,Up to 5 Gigabit,EBS only,187.77,50.9973,0
1903,27-10-2023 03:15,3,c5d.xlarge,4,52.232931,16,1.142173,Up to 10 Gigabit,EBS only,149.38,40.2158,1
1904,29-12-2023 09:41,8,t3.medium,2,24.719032,4,45.66895,Up to 5 Gigabit,EBS only,34.81,9.5346,0
1905,12-12-2023 23:43,6,c5d.4xlarge,16,92.699589,128,85.670739,Up to 10 Gigabit,EBS only,142.17,53.4882,1
1906,07-09-2023 12:34,5,m5.2xlarge,8,35.24178,32,50.291991,Up to 10 Gigabit,EBS only,53.95,16.752,1
1907,23-10-2023 10:33,10,c5d.xlarge,4,74.512004,16,30.49655,Up to 10 Gigabit,EBS only,238.63,66.6338,1
1908,11-05-2023 04:47,10,r5d.2xlarge,8,73.855923,64,58.219699,Up to 10 Gigabit,EBS only,164.63,56.8438,1
1909,04-04-2023 02:38,2,m5.2xlarge,8,60.400223,32,88.239633,Up to 10 Gigabit,EBS only,153.73,41.0598,1
1910,29-08-2023 19:35,2,c5d.2xlarge,8,65.051578,32,6.158555,Up to 10 Gigabit,EBS only,79.71,23.1246,1
1911,19-04-2023 16:19,9,t3.xlarge,4,89.15298,16,63.966912,Up to 5 Gigabit,EBS only,114.91,32.0537,1
1912,17-06-2023 00:21,8,t3.medium,2,42.185962,4,8.089704,Up to 5 Gigabit,EBS only,197.35,51.795,0
1913,22-05-2023 23:12,6,c5d.4xlarge,16,67.099882,128,77.42275,Up to 10 Gigabit,EBS only,68.94,34.4484,1
1914,03-08-2023 20:42,5,r5d.2xlarge,8,97.80203,64,3.21677,Up to 10 Gigabit,EBS only,111.35,35.971,1
1915,16-06-2023 20:31,2,t3.xlarge,4,17.593285,16,73.462272,Up to 5 Gigabit,EBS only,109.03,28.8316,1
1916,05-04-2023 04:52,4,c5d.4xlarge,16,41.660161,128,78.966595,Up to 10 Gigabit,EBS only,76.19,30.8254,1
1917,29-11-2023 09:33,2,c5d.2xlarge,8,59.770027,32,23.532131,Up to 10 Gigabit,EBS only,214.53,58.1778,1
1918,12-12-2023 18:06,9,t3.medium,2,21.294582,4,81.965222,Up to 5 Gigabit,EBS only,149.24,39.3469,1
1919,14-09-2023 05:02,2,c5d.xlarge,4,58.655821,16,56.642604,Up to 10 Gigabit,EBS only,152.3,40.516,1
1920,19-11-2023 18:26,9,m5.2xlarge,8,2.324562,32,21.324913,Up to 10 Gigabit,EBS only,80.86,25.9286,0
1921,12-03-2023 00:32,3,c5d.2xlarge,8,92.084943,32,17.254431,Up to 10 Gigabit,EBS only,94.34,28.1284,1
1922,20-03-2023 17:11,9,c5d.xlarge,4,76.22093,16,10.715717,Up to 10 Gigabit,EBS only,10.89,6.9624,1
1923,05-01-2023 23:39,5,m5.2xlarge,8,59.197549,32,42.552146,Up to 10 Gigabit,EBS only,148.88,41.4338,1
1924,19-10-2023 02:09,7,r5d.2xlarge,8,58.375323,64,3.204536,Up to 10 Gigabit,EBS only,244.49,73.3954,1
1925,01-06-2023 17:55,9,r5d.xlarge,4,65.699083,32,23.128259,Up to 10 Gigabit,EBS only,95.95,31.265,1
1926,15-08-2023 11:06,9,t3.medium,2,21.711977,4,93.225539,Up to 5 Gigabit,EBS only,53.99,14.5819,1
1927,26-08-2023 18:47,3,t3.medium,2,83.200263,4,84.617195,Up to 5 Gigabit,EBS only,216.11,56.3701,1
1928,01-09-2023 19:54,9,t3.medium,2,70.4629,4,61.633898,Up to 5 Gigabit,EBS only,217.1,56.9905,1
1929,06-09-2023 22:56,4,c5d.xlarge,4,67.906423,16,16.036879,Up to 10 Gigabit,EBS only,10.72,4.6232,1
1930,30-10-2023 23:23,7,t3.xlarge,4,74.279229,16,25.771067,Up to 5 Gigabit,EBS only,95.73,26.5831,1
1931,26-01-2023 11:40,8,r5d.xlarge,4,47.36951,32,1.430437,Up to 10 Gigabit,EBS only,59.59,21.1094,0
1932,08-11-2023 16:39,10,t3.medium,2,50.449055,4,89.095422,Up to 5 Gigabit,EBS only,91.32,24.3482,1
1933,02-10-2023 11:59,1,r5d.xlarge,4,54.566474,32,22.170946,Up to 10 Gigabit,EBS only,31.92,9.0012,1
1934,18-11-2023 13:06,1,c5d.4xlarge,16,75.336973,128,87.98797,Up to 10 Gigabit,EBS only,228.29,62.1094,1
1935,18-02-2023 07:58,10,c5d.4xlarge,16,48.14025,128,71.893224,Up to 10 Gigabit,EBS only,46.38,39.5988,1
